"","detailUrl","jobTitle","company","location","date","Salary From","Salary To","Id","Skill","Count"
"107","https://www.seek.com.au/job/33069333","Providing BI through - Data Science and Analytics - 6month contract","Tardis Group","Melbourne","2017-03-21T04:01:05Z","NA","NA",107,"Cooperation",0
"108","https://www.seek.com.au/job/33069333","Providing BI through - Data Science and Analytics - 6month contract","Tardis Group","Melbourne","2017-03-21T04:01:05Z","NA","NA",108,"statistics",0
"109","https://www.seek.com.au/job/33069333","Providing BI through - Data Science and Analytics - 6month contract","Tardis Group","Melbourne","2017-03-21T04:01:05Z","NA","NA",109,"mathematics",0
"110","https://www.seek.com.au/job/33069333","Providing BI through - Data Science and Analytics - 6month contract","Tardis Group","Melbourne","2017-03-21T04:01:05Z","NA","NA",110,"SQL",0
"111","https://www.seek.com.au/job/33069333","Providing BI through - Data Science and Analytics - 6month contract","Tardis Group","Melbourne","2017-03-21T04:01:05Z","NA","NA",111,"communication",1
"112","https://www.seek.com.au/job/33069333","Providing BI through - Data Science and Analytics - 6month contract","Tardis Group","Melbourne","2017-03-21T04:01:05Z","NA","NA",112,"big data",0
"113","https://www.seek.com.au/job/33069333","Providing BI through - Data Science and Analytics - 6month contract","Tardis Group","Melbourne","2017-03-21T04:01:05Z","NA","NA",113,"design",0
"114","https://www.seek.com.au/job/33069333","Providing BI through - Data Science and Analytics - 6month contract","Tardis Group","Melbourne","2017-03-21T04:01:05Z","NA","NA",114,"visualization",0
"115","https://www.seek.com.au/job/33069333","Providing BI through - Data Science and Analytics - 6month contract","Tardis Group","Melbourne","2017-03-21T04:01:05Z","NA","NA",115,"Hadoop",0
"116","https://www.seek.com.au/job/33069333","Providing BI through - Data Science and Analytics - 6month contract","Tardis Group","Melbourne","2017-03-21T04:01:05Z","NA","NA",116,"Java",0
"117","https://www.seek.com.au/job/33069333","Providing BI through - Data Science and Analytics - 6month contract","Tardis Group","Melbourne","2017-03-21T04:01:05Z","NA","NA",117,"research",0
"118","https://www.seek.com.au/job/33069333","Providing BI through - Data Science and Analytics - 6month contract","Tardis Group","Melbourne","2017-03-21T04:01:05Z","NA","NA",118,"creative",0
"119","https://www.seek.com.au/job/33069333","Providing BI through - Data Science and Analytics - 6month contract","Tardis Group","Melbourne","2017-03-21T04:01:05Z","NA","NA",119,"MATLAB",0
"120","https://www.seek.com.au/job/33069333","Providing BI through - Data Science and Analytics - 6month contract","Tardis Group","Melbourne","2017-03-21T04:01:05Z","NA","NA",120,"predictive analytics",0
"121","https://www.seek.com.au/job/33069333","Providing BI through - Data Science and Analytics - 6month contract","Tardis Group","Melbourne","2017-03-21T04:01:05Z","NA","NA",121,"SAS",0
"122","https://www.seek.com.au/job/33069333","Providing BI through - Data Science and Analytics - 6month contract","Tardis Group","Melbourne","2017-03-21T04:01:05Z","NA","NA",122," R ",0
"123","https://www.seek.com.au/job/33069333","Providing BI through - Data Science and Analytics - 6month contract","Tardis Group","Melbourne","2017-03-21T04:01:05Z","NA","NA",123," R. ",0
"124","https://www.seek.com.au/job/33069333","Providing BI through - Data Science and Analytics - 6month contract","Tardis Group","Melbourne","2017-03-21T04:01:05Z","NA","NA",124,"Modelling",0
"125","https://www.seek.com.au/job/33069333","Providing BI through - Data Science and Analytics - 6month contract","Tardis Group","Melbourne","2017-03-21T04:01:05Z","NA","NA",125,"C++",115
"126","https://www.seek.com.au/job/33069202","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-21T03:59:21Z","NA","NA",126,"Python",1
"127","https://www.seek.com.au/job/33069202","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-21T03:59:21Z","NA","NA",127,"programming",0
"128","https://www.seek.com.au/job/33069202","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-21T03:59:21Z","NA","NA",128,"analytics",2
"129","https://www.seek.com.au/job/33069202","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-21T03:59:21Z","NA","NA",129,"mathematics",0
"130","https://www.seek.com.au/job/33069202","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-21T03:59:21Z","NA","NA",130,"machine learning",0
"131","https://www.seek.com.au/job/33069202","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-21T03:59:21Z","NA","NA",131,"team",4
"132","https://www.seek.com.au/job/33069202","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-21T03:59:21Z","NA","NA",132,"Cooperation",0
"133","https://www.seek.com.au/job/33069202","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-21T03:59:21Z","NA","NA",133,"statistics",0
"134","https://www.seek.com.au/job/33069202","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-21T03:59:21Z","NA","NA",134,"mathematics",0
"135","https://www.seek.com.au/job/33069202","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-21T03:59:21Z","NA","NA",135,"SQL",2
"136","https://www.seek.com.au/job/33069202","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-21T03:59:21Z","NA","NA",136,"communication",2
"137","https://www.seek.com.au/job/33069202","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-21T03:59:21Z","NA","NA",137,"big data",0
"138","https://www.seek.com.au/job/33069202","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-21T03:59:21Z","NA","NA",138,"design",1
"139","https://www.seek.com.au/job/33069202","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-21T03:59:21Z","NA","NA",139,"visualization",0
"140","https://www.seek.com.au/job/33069202","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-21T03:59:21Z","NA","NA",140,"Hadoop",0
"141","https://www.seek.com.au/job/33069202","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-21T03:59:21Z","NA","NA",141,"Java",0
"142","https://www.seek.com.au/job/33069202","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-21T03:59:21Z","NA","NA",142,"research",0
"143","https://www.seek.com.au/job/33069202","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-21T03:59:21Z","NA","NA",143,"creative",0
"144","https://www.seek.com.au/job/33069202","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-21T03:59:21Z","NA","NA",144,"MATLAB",0
"145","https://www.seek.com.au/job/33069202","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-21T03:59:21Z","NA","NA",145,"predictive analytics",0
"146","https://www.seek.com.au/job/33069202","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-21T03:59:21Z","NA","NA",146,"SAS",0
"147","https://www.seek.com.au/job/33069202","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-21T03:59:21Z","NA","NA",147," R ",0
"148","https://www.seek.com.au/job/33069202","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-21T03:59:21Z","NA","NA",148," R. ",0
"149","https://www.seek.com.au/job/33069202","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-21T03:59:21Z","NA","NA",149,"Modelling",0
"150","https://www.seek.com.au/job/33069202","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-21T03:59:21Z","NA","NA",150,"C++",109
"151","https://www.seek.com.au/job/33002204","Data Scientist with skill ODI and Cloudera Hadoop tools(Utilities)- Melbourne","Silverlink Technologies Pty Ltd","Melbourne","2017-03-10T17:20:36Z","NA","NA",151,"Python",4
"152","https://www.seek.com.au/job/33002204","Data Scientist with skill ODI and Cloudera Hadoop tools(Utilities)- Melbourne","Silverlink Technologies Pty Ltd","Melbourne","2017-03-10T17:20:36Z","NA","NA",152,"programming",0
